"","INTERCEPT_ID","LOCATION_ID","LOCATION_NM","INTERCEPT_DT","TIME_ID","FINAL_DETERM_ID","INTERCEPT_NUM","PORT_REFERENCE_NUMBER","PATHWAY","MODE_OF_TRANSPORT","FORWARD_TO","PRIORITY","OVERTIME_FL","UDF1","ORIGIN_UNSURE_FL","ORIGIN","ORIGIN_ID","DESTINATION_STATE","DESTINATION_CITY","DESTINATION_ZIP","IMPORTED_AS","MATERIAL_FOR","WHERE_INTERCEPT","AIRLINE","MARITIME_NM","CARRIER_NUM","SHIPMENT_ID_NUM","SHIPMENT_TYPE","NATIONAL_AGR_RELEASE_PROG","HOST_PROXIMITY","INSP_HOST","INSP_GENUS","INSP_AGRICULT_FL","INVALID_INSP_HOST","BIO_HOST","BIO_GENUS","BIO_AGRICULT_FL","INVALID_BIO_HOST","HOST_PART","HOST_QUANTITY","UNIT","DISEASE_STAGE","ALIVE_IMMATURE","ALIVE_PUPAE","ALIVE_ADULT","ALIVE_EGG","ALIVE_CYST","DEAD_IMMATURE","DEAD_PUPAE","DEAD_ADULT","DEAD_EGG","DEAD_CYST","NIS_REVIEW_FL","PEST","INVALID_PEST","INCONCL_REASON","PEST_TYPE","REPORTABLE_FL","PEST_ORDER","SUB_ORDER","SUPER_FAMILY","FAMILY","SUB_FAMILY","TRIBE","GENUS","SUB_GENUS","SPECIES","SUB_SPECIES","AUTHOR","PEST_REMARKS","DETERMINED_BY","DETERMINED_DT","DETERM_REMARKS","QUARANTINE_STATUS","SEL_LOT","APPROVED_FL","REMARKS","F309_ID","CREATE_USER","CREATE_DT","MODIFY_USER","MODIFY_DT","REFRESH_DT"
"1979",1467330,234,"CA San Ysidro CBP","2008-05-27 00:00:00",10375,1927232,"APSCA081901732009","048927","Land Border","Pedestrian","None","Routine","Y",NA,"N","Mexico",140,"California",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Kilogram",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Rhagoletis sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Rhagoletis",NA,NA,NA,NA,NA,"Allen L Norrbom","2008-10-21 00:00:00"," Other sex, life stage, or caste needed.",NA,808680,"Y",NA,1461420,"TOQUAN","2008-07-08 12:09:18","SELISID","2008-10-21 10:22:11","2021-04-19 01:00:06"
"1980",1437322,157,"FL Miami Air CBP","2008-04-12 00:00:00",10330,1835698,"APMFL081061998042","344516","Airport","Aircraft","None","Routine","N",NA,"N","Colombia",48,"Florida","Miami",NA,"Fruit","Consumption","Baggage","Avianca Airlines, Colombia",NA,"34",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",50,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramón A. Dones","2008-04-14 00:00:00",NA,NA,NA,"Y",NA,1432156,"WTANG","2008-04-15 16:35:01","PESTIDAPP","2008-11-15 09:44:22","2021-04-19 01:00:06"
"1981",1437357,157,"FL Miami Air CBP","2008-04-12 00:00:00",10330,1835721,"APMFL081061998050","344524","Airport","Aircraft","None","Routine","N",NA,"N","Colombia",48,"Florida","Miami",NA,"Fruit","Consumption","Baggage","Avianca Airlines, Colombia",NA,"34",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",10,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramón A. Dones","2008-04-15 00:00:00",NA,NA,NA,"Y","Bag J",1432191,"WTANG","2008-04-15 17:25:43","PESTIDAPP","2008-11-15 09:46:25","2021-04-19 01:00:06"
"1982",399133,107,"TX Houston PIS PPQ","1995-06-14 00:00:00",5644,439517,"HOUTX980570427550","0427550","Airport",NA,"None","Routine","N","HOU","N","Unknown",246,"Texas",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"KL 661",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Pound",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"Lynn E Carroll","1998-02-26 13:36:52",NA,NA,NA,"Y","5 LBS. 415 1  ",399133,"PIN309","1998-02-26 13:36:52","PIN309","2006-06-09 10:19:22","2021-04-19 01:00:06"
"1983",437119,118,"NY JFK PIS PPQ","1992-04-21 00:00:00",4495,498430,"JFKNY980847604410","7604410","Airport",NA,"None","Routine","N","JFK","N","Pakistan",164,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"PK 703",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Pound",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tephritidae, species of",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,NA,NA,NA,NA,NA,NA,"Allen L Norrbom","1998-03-25 18:31:23",NA,NA,NA,"Y","5LBS.. PINET *JFK121-APR-9230 *PINET 309* ",437119,"PIN309","1998-03-25 18:31:23","PIN309","2006-06-09 10:22:31","2021-04-19 01:00:06"
"1984",160717,158,"FL Miami PIS PPQ","1990-01-03 00:00:00",3656,169656,"MIAFL900030981570","0981570","Airport",NA,"None","Routine","N","MIA","N","Nicaragua",156,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"CR LR FLT 628",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Pound",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"NFN NFN Torres","1990-01-03 22:44:36",NA,NA,NA,"Y","4 LBS *90 pre-PIN record *",160717,"PIN309","1990-01-03 22:44:36","PIN309","2006-06-09 10:01:31","2021-04-19 01:00:06"
"1985",425557,118,"NY JFK PIS PPQ","1989-07-29 00:00:00",3498,481141,"JFKNY980847545210","7545210","Airport",NA,"None","Routine","N","JFK","N","Italy",107,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TW841",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Pound",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"Douglas M Odermatt","1998-03-25 18:21:29",NA,NA,NA,"Y","4 lbs PINET *JFK129-JUL-89202 *PINET 309* ",425557,"PIN309","1998-03-25 18:21:29","PIN309","2006-06-09 10:21:31","2021-04-19 01:00:06"
"1986",1673528,6,"GA Atlanta CBP","2009-09-23 00:00:00",10859,2224361,"APAGA092665500001","B092309A","Airport","Aircraft","None","Routine","N",NA,"Y","Greece",84,NA,NA,NA,"Fruit","Non-Entry","Quarters","Delta Airlines, Atlanta, GA, USA",NA,"139",NA,"Other","N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",3,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"Julie F Orr","2009-11-13 00:00:00",NA,NA,NA,"Y",NA,1664599,"CALASH","2009-09-23 17:21:41","JORR","2009-11-13 11:33:23","2021-04-19 01:00:06"
"1987",190352,118,"NY JFK PIS PPQ","1988-06-03 00:00:00",3077,199446,"JFKNY881551017760","1017760","Airport",NA,"None","Routine","N","JFK","N","Nigeria",158,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"NG WT FLT 850",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",12,"Each",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tephritidae, species of",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,NA,NA,NA,NA,NA,NA,"NFN NFN Norrbom","1988-06-03 19:51:52",NA,NA,NA,"Y","12 FRUIT *88 pre-PIN record *",190352,"PIN309","1988-06-03 19:51:52","PIN309","2006-06-09 10:03:41","2021-04-19 01:00:06"
"1988",420722,456,"IL Chicago PPQ","1995-06-30 00:00:00",5660,473737,"DESIL980827487910","7487910","Airport",NA,"None","Routine","N","DES","N","Syrian Arab Republic",208,"Illinois",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"BA297 ",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",20,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"Ramona E Ivashchenko","1998-03-23 12:02:57",NA,NA,NA,"Y","20 FRUIT PINET *DES830-JUN-95802 *PINET 309* ",420722,"PIN309","1998-03-23 12:02:57","PIN309","2006-06-09 10:21:08","2021-04-19 01:00:06"
"1989",1476540,157,"FL Miami Air CBP","2008-07-25 00:00:00",10434,1887577,"APMFL082141998035","347607","Airport","Aircraft","None","Routine","N",NA,"N","Guatemala",89,"Massachusetts","Boston",NA,"Fruit","Consumption","Baggage","TACA International Airlines, El Salvador",NA,"TA-320",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",25,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"William Tang","2008-07-28 00:00:00",NA,NA,NA,"Y","Bag J",1470475,"WTANG","2008-08-01 14:31:42","PESTIDAPP","2008-08-26 17:05:04","2021-04-19 01:00:06"
"1990",1614618,6,"GA Atlanta CBP","2009-06-13 00:00:00",10757,2098765,"APAGA091645550002","nr071309b","Airport","Aircraft","None","Routine","N",NA,"N","Afghanistan",1,"Georgia","Savannah",NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"153",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ceratitis capitata (Wiedemann) (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Ceratitis",NA,"capitata",NA,"(Wiedemann)",NA,"Julie F Orr","2009-07-01 00:00:00",NA,"Action",NA,"Y",NA,1606445,"NBRAY","2009-06-13 11:47:19","JORR","2009-07-01 11:25:23","2021-04-19 01:00:06"
"1991",1684146,28,"TX Brownsville CBP","2009-10-07 00:00:00",10873,2206093,"APLTX092843268001","VIB","Land Border","POV","None","Routine","N",NA,"N","Mexico",140,"Georgia","Atlanta",NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"David W McCoy","2009-10-27 00:00:00",NA,NA,NA,"Y","Diptera",1675114,"VTCAMPOS","2009-10-11 15:06:17","DWMCCOY","2009-10-27 09:23:34","2021-04-19 01:00:06"
"1992",1647968,233,"CA Otay Mesa CBP","2009-08-11 00:00:00",10816,2160065,"APSCA092235860001",NA,"Land Border","POV","None","Routine","N",NA,"N","Mexico",140,NA,NA,NA,NA,"Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Otitidae, species of *Non-Rep*",NA,NA,"Insect","N","Diptera",NA,NA,"Otitidae",NA,NA,NA,NA,NA,NA,NA,"synonym of Ulidiidae","Cain Gaona","2009-09-04 00:00:00",NA,NA,NA,"Y",NA,1639356,"NCHELM","2009-08-11 14:44:26","CGAONA","2009-09-11 17:05:51","2021-04-19 01:00:06"
"1993",1580193,157,"FL Miami Air CBP","2009-04-12 00:00:00",10695,2036499,"APMFL091025130002","385209","Airport","Aircraft","None","Routine","N","jjj","N","Nicaragua",156,NA,NA,NA,"Fruit","Consumption","Baggage","TACA International Airlines, El Salvador",NA,"TA 360",NA,"Other","N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"William Tang","2009-04-16 00:00:00",NA,NA,NA,"Y","IMMATURE DIPTERA",1572349,"HGONZALEZ","2009-04-12 16:30:18","VRIVERAFLORES","2009-04-20 12:30:04","2021-04-19 01:00:06"
"1994",546776,158,"FL Miami PIS PPQ","2000-05-31 00:00:00",7457,659029,"MIAFL001651996690","1996690","Airport",NA,"None","Routine","N","MIA","N","Ecuador",63,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LA 570",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Lorenzo Bernal","2000-06-13 19:36:23",NA,NA,NA,"Y","4 LB ",546776,"PIN309","2000-06-13 19:36:23","PIN309","2006-06-09 10:31:16","2021-04-19 01:00:06"
"1995",363830,456,"IL Chicago PPQ","1997-07-21 00:00:00",6412,384316,"CHIIL972510158650","0158650","Airport",NA,"None","Routine","N","CHI","N","United Arab Emirates",225,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"BA 299",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tephritidae, species of",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,NA,NA,NA,NA,NA,NA,"Allen L Norrbom","1997-09-08 16:29:46",NA,NA,NA,"Y","5 LBS. 415 1  415 1  ",363830,"PIN309","1997-09-08 16:29:46","PIN309","2006-06-09 10:16:28","2021-04-19 01:00:06"
"1996",436292,118,"NY JFK PIS PPQ","1994-05-24 00:00:00",5258,497247,"JFKNY980847710550","7710550","Airport",NA,"None","Routine","N","JFK","N","El Salvador",65,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TA 710",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",9,"Each",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"T. Pinet* O'neill","1998-03-25 20:34:14",NA,NA,NA,"Y","9 fruits PINET *JFK124-MAY-9464 *PINET 309* ",436292,"PIN309","1998-03-25 20:34:14","PIN309","2006-06-09 10:22:26","2021-04-19 01:00:06"
"1997",2353947,385,"MI Romulus CBP","2012-12-04 00:00:00",12027,3306940,"APDMI123573481011",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Lebanon",120,"Michigan",NA,NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"378",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cecidomyiidae, species of",NA,NA,"Insect","Y","Diptera",NA,NA,"Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,NA,"James E Zablotny","2013-01-18 00:00:00",NA,NA,NA,"Y",NA,2336568,"BTCALL","2012-12-22 08:19:03","AABROWN","2013-01-18 14:43:26","2021-04-19 01:00:06"
"1998",1112349,265,"VI St. Thomas CBP","2004-05-29 00:00:00",8916,1418601,"STTVI051470139160","0139160","Airport",NA,"None","Routine","N","STT","N","St. Lucia",183,"Virgin Islands",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LIAT 540",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,1,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Lionel Pagan Gallardo","2005-05-27 13:10:34",NA,NA,NA,"Y","1 BAG ",1112349,"PIN309","2005-05-27 13:10:34","PIN309","2006-06-09 11:17:27","2021-04-19 01:00:06"
"1999",1919231,129,"TX Laredo CBP","2010-10-10 00:00:00",11241,2567838,"APLTX102946092003",NA,"Land Border","POV","None","Routine","N",NA,"N","Mexico",140,NA,NA,NA,NA,"Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,17,"Each",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Marwan Kharboutli","2010-10-22 00:00:00",NA,NA,NA,"Y","JRRCOL",1907506,"JRRAMIREZ","2010-10-21 09:17:29","MSKHARBOUTLI","2010-10-22 17:26:52","2021-04-19 01:00:06"
"2000",1206211,158,"FL Miami PIS PPQ","2004-06-14 00:00:00",8932,1538156,"MIAFL042532722810","2722810","Airport",NA,"None","Routine","N","MIA","N","Nicaragua",156,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TA321",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramón A. Dones","2004-09-09 14:36:28",NA,NA,NA,"Y","1 KG ",1206211,"PIN309","2004-09-09 14:36:28","PIN309","2006-06-09 11:26:19","2021-04-19 01:00:06"
"2001",411178,435,"MA Boston PPQ","1989-06-27 00:00:00",3466,458782,"BOSMA980827410720","7410720","Airport",NA,"None","Routine","N","BOS","N","Italy",107,"Massachusetts",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TW853",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",72,"Each",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Rhagoletis sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Rhagoletis",NA,NA,NA,NA,NA,"Allen L Norrbom","1998-03-23 11:53:15",NA,NA,NA,"Y","72FRUIT PINET *BOS127-JUN-89100 *PINET 309* ",411178,"PIN309","1998-03-23 11:53:15","PIN309","2006-06-09 10:20:20","2021-04-19 01:00:06"
"2002",1654969,6,"GA Atlanta CBP","2009-08-23 00:00:00",10828,2174941,"APAGA092356533002","RSRH082309B","Airport","Aircraft","None","Routine","N",NA,"N","Ecuador",63,"Texas","San Antonio",NA,NA,"Consumption","Baggage","Delta Airlines, Atlanta, GA, USA",NA,"694",NA,NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Charles E Olsen","2009-09-24 00:00:00",NA,NA,NA,"Y",NA,1646280,"RSROBINSONHARE","2009-08-23 09:49:32","COLSEN","2009-09-24 11:57:47","2021-04-19 01:00:06"
"2003",1656602,157,"FL Miami Air CBP","2009-08-25 00:00:00",10830,2150695,"APMFL092375200001","398414","Airport","Aircraft","None","Routine","N","eee","N","Dominican Republic",61,"Florida","miami ",NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"778",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",200,"Each",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramón A. Dones","2009-08-28 00:00:00",NA,NA,NA,"Y","mia e baggage",1647904,"FMORALES","2009-08-25 21:42:42","WTANG","2009-08-28 13:47:50","2021-04-19 01:00:06"
"2004",1656603,157,"FL Miami Air CBP","2009-08-25 00:00:00",10830,2150680,"APMFL092375200002","398415","Airport","Aircraft","None","Routine","N","eee","N","Jamaica",108,"Florida","miami ",NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"628",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",10,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramón A. Dones","2009-08-28 00:00:00",NA,NA,NA,"Y","mia e baggage",1647905,"FMORALES","2009-08-25 21:44:58","WTANG","2009-08-28 13:39:39","2021-04-19 01:00:06"
"2005",935332,72,"NJ Newark Sea CBP","2000-08-31 00:00:00",7549,1192361,"ELINJ002732020570","2020570","Airport",NA,"None","Routine","N","ELI","N","Dominican Republic",61,"New Jersey",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"CO 730",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,6,"Pound",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Robert A Tracy III","2000-09-29 11:21:21",NA,NA,NA,"Y","6 LBS ",935332,"PIN309","2000-09-29 11:21:21","PIN309","2006-06-09 11:02:35","2021-04-19 01:00:06"
"2006",137141,449,"FL Ft. Lauderdale PPQ","1996-09-19 00:00:00",6107,145883,"LAUFL970430092870","0092870","Maritime",NA,"None","Routine","Y","LAU","N","Jamaica",108,"Florida",NA,NA,"Plant","Consumption","Baggage",NA,"JM 089",NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",24,"Each",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Richard Justice","1997-02-12 10:16:12",NA,NA,NA,"Y","24 FRUIT ",137141,"PIN309","1997-02-12 10:16:12","PIN309","2006-06-09 09:59:49","2021-04-19 01:00:06"
"2007",410006,456,"IL Chicago PPQ","1994-09-19 00:00:00",5376,457108,"DESIL980827477660","7477660","Airport",NA,"None","Routine","N","DES","N","Mexico",140,"Illinois",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"MX814",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",10,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Anastrepha sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Anastrepha",NA,NA,NA,NA,NA,"Ramona E Ivashchenko","1998-03-23 12:02:57",NA,NA,NA,"Y","10 pcs PINET *DES819-SEP-94800 *PINET 309* ",410006,"PIN309","1998-03-23 12:02:57","PIN309","2006-06-09 10:20:15","2021-04-19 01:00:06"
"2008",410583,456,"IL Chicago PPQ","1995-09-11 00:00:00",5733,457999,"DESIL980827491980","7491980","Airport",NA,"None","Routine","N","DES","N","Romania",178,"Illinois",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"RO 005",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",30,"Each",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Rhagoletis sp. (Tephritidae)",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,"Rhagoletis",NA,NA,NA,NA,NA,"Ramona E Ivashchenko","1998-03-23 12:02:57",NA,NA,NA,"Y","30 FRUIT PINET *DES711-SEP-95703 *PINET 309* PROB. RHAGOLETUS CERASI (L.) DET: R. PARK",410583,"PIN309","1998-03-23 12:02:57","PIN309","2006-06-09 10:20:17","2021-04-19 01:00:06"
"2009",417696,118,"NY JFK PIS PPQ","1989-05-25 00:00:00",3433,468992,"JFKNY980847556720","7556720","Airport",NA,"None","Routine","N","JFK","N","India",101,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"A1 101",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Pound",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tephritidae, species of",NA,NA,"Insect","Y","Diptera",NA,NA,"Tephritidae",NA,NA,NA,NA,NA,NA,NA,NA,"Allen L Norrbom","1998-03-25 18:21:29",NA,NA,NA,"Y","1 LB PINET *JFK125-MAY-89304 *PINET 309* ",417696,"PIN309","1998-03-25 18:21:29","PIN309","2006-06-09 10:20:52","2021-04-19 01:00:06"
"2010",1680262,252,"NM Santa Teresa CBP","2009-10-04 00:00:00",10870,2205710,"APENM092786565004",NA,"Land Border","POV","None","Routine","N",NA,"N","Mexico",140,"California","Los Angeles",NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",25,"Each",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Drosophilidae, species of *Non-Rep*",NA,NA,"Insect","N","Diptera",NA,NA,"Drosophilidae",NA,NA,NA,NA,NA,NA,NA,NA,"Franklin H Davis","2009-10-26 00:00:00",NA,NA,NA,"Y","For Mr. Davis.",1671261,"KMMASSAD","2009-10-05 11:11:41","FHDAVIS","2009-10-26 15:58:25","2021-04-19 01:00:06"
